Date,Text,Score,Username,Sentiment
2025-03-16 09:14:49,Mohon maaf sebelumnya gua kasih bintang 1 soalnya jaringannya,1,Ndii Andi,Negatif
2025-03-16 09:14:26,lagi download data kok tiba tiba ke jeda ya yang data konten pertandingan dasar kenapa ya moonton perbaiki lagi lah,2,Wildan Satria,Negatif
2025-03-16 09:12:33,"kurangin dark system nya, cape gue",3,binaa,Netral
2025-03-16 09:12:26,kalau ngasih pola koff yang ngotak di kira pakai daun gacha nya lu pikir 50x gacha belom dapet keprat,1,Ziuxy V,Negatif
2025-03-16 09:12:09,"game cacad, game pelit, cacadddd pelitttt",1,Saputra Dai Bakhtiar,Negatif
2025-03-16 09:07:43,"kalo asal lapor,nurunin kda,asal terima laporan,itu cuma ngebebanin player",1,Muhammad Dzuhri,Negatif
2025-03-16 09:07:35,kurangi lah drak sistem,1,Aditya Syaputra,Negatif
2025-03-16 09:06:45,game buiy,1,Almadani Pubg,Negatif
2025-03-16 09:04:56,kan banyak skin kof fighter kenapa kau kasih aku aurora. game ampas,2,FI Star,Negatif
2025-03-16 09:03:36,kalah trs jlk,1,xyxan,Negatif
2025-03-16 08:55:29,monton kenap setelah di apdet gak bisa masuk padahal wifi on data on semua setabil kenapa gk bisa loging,1,Budi Budi,Negatif
2025-03-16 08:54:06,"Too many negative players, no firm action. Maybe need age restriction in playing this game. Been playing this game for a long time but no significant action, and no change",1,black wulf,Negatif
2025-03-16 08:53:21,tolong perbaiki masalah jaringan,1,Bayu Onezero,Negatif
2025-03-16 08:53:06,JARINGAN DI BENERINNNNNNNNN!!! PAS WAR MALAH LEG PARAHHH SELALU AJA BEGITUUUU,1,Gio Ngantung,Negatif
2025-03-16 08:51:54,"Machmakingnya sangat buruk yang sering mempertemukan pemain yang tidak seimbang,dan komunitasnya sangat toxic (Banyak pemain yang suka nge-troll,AFK,atau melakukan flaming di chat),serta Server & Koneksi yang Tidak Stabil",1,MHD SYAWAL,Negatif
2025-03-16 08:51:46,Kenapa saya selalu dapat teman bot sedangkan musuh pro,1,User Aris,Negatif
2025-03-16 08:51:03,game ga jelas di kasih nya terus dari sistem,1,Fahrul Muhaimin,Negatif
2025-03-16 08:50:54,game gak jelas sinyal leg gak jelas bug gak jelas,1,Iqbal Busaeri,Negatif
2025-03-16 08:47:11,Apa apaan ini game saya gak terima game ini bikin saya kalah mulu,1,Via Sari,Negatif
2025-03-16 08:46:04,ya gitu 😏,1,Muhamad Lutfi,Negatif
2025-03-16 08:42:32,Matchmaking gak jelas buat yang solo wkwk,1,kukuh pambudi,Negatif
2025-03-16 08:42:30,Kecewa game busuk,1,Fairuz Sofyan,Negatif
2025-03-16 08:42:12,"DAPET TIM SELALU BEGO SEDANGKAN MUSUHNYA SELALU PRO, MANA SISTEM KEADILANNYA INI MOONTONNNNN",1,Rekka Vanz,Negatif
2025-03-16 08:39:46,"Sumpah gj bener satu bintang lagi naik glory malah di kasih lostrek udah berkali"" gini Mulu gj",3,Handoko Satriya,Netral
2025-03-16 08:37:28,game scam gacha ampas + mahal mending HOK,1,Agri Igansius,Negatif
2025-03-16 08:37:05,gua abis kalah gara gara pake pharsa otomatis seharusnya tuh pake hero yg kita sering pakai mancing emosi banget lagi puasa gua kagk tinggalin lama lama tapi langsung otomatis kagk bisa di invalid lagi🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,1,alghifari,Negatif
2025-03-16 08:36:55,Tolonglah perbaiki dark sistem nya masak saya dari honor 47 ke 39 cuma kena dark sistem dan tolong perbaiki sistem agar tidak ada kecurangan seperti rw,1,Yazid Alhafidzy,Negatif
2025-03-16 08:36:47,"minimal kasi team yg waras lah ya, ini apaan main berkali kali dapet nya dark sistem terus, kurangin ya montoon dark sistem ny.",1,yr,Negatif
2025-03-16 08:36:26,banyak darksistemnya padahal gw honor tapi tim ego semua kaya epick,1,M. Rizky Wahyu Pratama,Negatif
2025-03-16 08:36:07,kalau mau mythic selalu di kasih tim tolol selalu di kasih tim drak sistem plis lah moonton kalo mau mythic kasih tim yang pro gua capek😭😭,1,Kaadypo 4,Negatif
2025-03-16 08:34:12,"di dalam ingame sering tiba"" ngk bisa di gerakin,pas mau masuk ulang malah afk trus kredit skor malah diturunkan, bukan cuma gw yg ngerasain,game lu rusak kocak",3,Rahmad Rizki,Netral
2025-03-16 08:32:38,"game pilih kasih dikasih tim dark system nge gacha ampas banget, scam, penipuan, dahlah",1,M Fassah Ali Budiman,Negatif
2025-03-16 08:31:05,Game tolol bot semua,1,dull Kang,Negatif
2025-03-16 08:29:36,Game penuh dark sistem,1,MUH RAHMAT,Negatif
2025-03-16 08:27:07,BANYAK DARK SISTEM,2,Weraina Weraina,Negatif
2025-03-16 08:26:11,sampah!!! buang-buang waktu game busuk,1,Jaka Mulya,Negatif
2025-03-16 08:25:50,Kamu suka aku kasi 1 bintang karena ml itu gak ada rumah,1,Arisman bohalima,Negatif
2025-03-16 08:24:38,gamenya ngga ada rumah,3,Sura Sana,Netral
2025-03-16 08:22:19,Emblem tidak bisa dihapus saja ?,1,Mikhael Hironimus Wae,Negatif
2025-03-16 08:21:56,Ajggg sinyal merah pas lagi war doang sengaja banget lo moonton,1,Titin Utin,Negatif
2025-03-16 08:18:55,"Game nya udah bagus tapi... pliss lah moonton gw lose trek 7× gagal honor, fungsi dark system' apa sih, plis lah kasih tim bener ya, pas bintang 10-19 mudah, terus pas bintang 20+ kenapa dikasih tim Kon***, untung ada event DM kuning kalo gak ada mah udah gw hapus ni game",2,Renaldi Saputra,Negatif
2025-03-16 08:18:24,"saya suka game nya tapi saya kecewa karena saya selalu terkena report orng lain padahal saya tidak melakukan apa apa yg melanggar peraturan. dan anehnya saya selalu diberi hukuman oleh sistem seperti di mute dalam waktu yg lama, dll. dan tolong hapus akun akun bot, saya selalu menemukan akun bot membuat saya kalah terus menerus. Terimakasih",2,AliciaYukinoChan,Negatif
2025-03-16 08:17:07,Stop kasih tim dark system moontonnnnnnnnnnn,1,Sigma Ketua dan kupus,Negatif
2025-03-16 08:16:43,kikir kocak pler,1,aurora putri (maheswari),Negatif
2025-03-16 08:15:58,"Dasar game sampah saya sebagai Player solo sangat stress di karenakan musuh/lawan yang tidak sepadan saya juga sering mendapatkan tim yang gameplay nya seperti anak-anak yang baru belajar main mobile legend, menyebabkan saya lose 7x berturut-turut, emang saya bukan siapa siapa sapi saya ingin menegaskan beri musuh yang sepadan karna saya takut game ini akan sepi dikarenakan pemainnya stress di karenakan tim yang di berikan tidak sesuai dengan tim musuh, dan saya akan pensi untuk beberapa bulan.",1,Ridho Riidho,Negatif
2025-03-16 08:14:46,game ga rekomen main tim kek b2 msuh jago jago gamen lawk mending honor of king,1,riooo Oooo,Negatif
2025-03-16 08:13:23,game yg tidak ada inovasi dan perubahan sama sekali cepat atau lambat pasti akan di tinggalkan playernya,1,Id Monoarfa,Negatif
2025-03-16 08:12:21,game dajal,1,Dimasguns1122,Negatif
2025-03-16 08:12:20,GAME SCAM,1,Reeza Rusta Munap,Negatif
2025-03-16 08:10:21,Geme konto,1,Rois Rahman,Negatif
2025-03-16 08:08:25,"Haram bet haram 350k gw di kof di pola 5 pdhl akun kecil blok sultan , giliran sultan di kasih 4x binggo😄",1,Fajar PM,Negatif
2025-03-16 08:07:36,musuh pro team drak sistem bikin hampir batal puasa,1,Faeyza Kenzo Pratama,Negatif
2025-03-16 08:04:08,kasi trs tim ga waras tll,1,Ozil Laksmi,Negatif
2025-03-16 08:02:53,game taik,1,fahryy rifzqi,Negatif
2025-03-16 08:02:15,"gamee ga ramah bawa suku adat agama , ditambah ga mau kasih tim yang normall ,drak sistem terus",1,Ariyansah,Negatif
2025-03-16 08:00:17,MOONTON PLISS LAH KASI GUA MITIK UD LAMA STAK DI LEGEND 2 MOONTON,2,Faiz Rusman,Negatif
2025-03-16 07:56:22,"klo ngasih tim yang waras dikit napa min, dari kemarin tim gw ga waras semua",1,Eddie Saputro,Negatif
2025-03-16 07:54:50,gem kayak anjg tim gak bisa main tolong lah kasih tim yang bener,1,sandi waseso,Negatif
2025-03-16 07:54:29,Sistem match gak jelas lostreak 23 kali game sialan buang waktu,1,YouTube New,Negatif
2025-03-16 07:52:37,Masih banyak permasalahan jaringan di lobby ijo pas main naik turun padahal wifi stabil apalah Cape kali,1,Yaser Hambali,Negatif
2025-03-16 07:51:36,Game apa Kya gini baru selesai kena kredit skor keluar aja sebtr lah malah kena lagi kredit skor tolong di perhatikan,1,Faris Jenab,Negatif
2025-03-16 07:50:46,jelek banget,1,Adilla Jelianti,Negatif
2025-03-16 07:50:12,"ok ges jadi pengalaman gw buat game ini sangat buruk, sejauh ini nih game yang menurut ku game rusak, habis berjuta"" tapi sistem game nya tidak sesuai dan bikin kecewa, dan sangat merugikan pemain, saran dari gw mending delete sebelum kejadian ku sama kayak kalian karna game ini, hargai diri kalian, waktu, harta dll nya, itu doang yg mau aku sampaikan semoga kalian sadar akan komentar ini. 🙏",1,A M,Negatif
2025-03-16 07:47:54,"game ini sangat bagus untuk kesehatan mental anak, ketika saya bermain game ini saya dikatain yatim (yakin sama tim) game ini begitu ramah hingga saya jungkir balik saking ramahnya player di game ini, game ini juga developer nya sangat baik dan tidak pelit. Saya sangat suka game ini Bintang ⭐⭐⭐⭐⭐ untuk game ini",1,Radhika Habri Adyastha Khairullah,Negatif
2025-03-16 07:45:54,"Saya sangat marah karena selalu kalah dalam mode rank,selalu naik turun ranknya",1,Nirwana Kadir,Negatif
2025-03-16 07:45:10,"Event aj yg dibanyakin, matchmaking ngk pernah dibenerin, game tolol",1,Oppo Bkl,Negatif
2025-03-16 07:44:57,"Gak usah main game ni, selain dark system ad, musuh bot susah setara rank tinggi juga ad Ni game tidak membiarkan kita ws terus hanya mereka yang punya partyan yang akan ws, untuk player solo mending gak usah main game ni sesat!!!",1,Malaysya P,Negatif
2025-03-16 07:44:14,Plis ga pernah menang anj,1,Yuida Ida,Negatif
2025-03-16 07:42:51,Gemnya bagusssss banget gua sukaa!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!.kalian coba gem ini,2,Nawang Kurniasih,Negatif
2025-03-16 07:42:04,gw ganti sekarang jaringan gw yg gjls tolong diperbaiki yaaaaaa,1,Dimas Aryo Priyatomo,Negatif
2025-03-16 07:41:51,Hari itu legg skrng mkin pra Bgussin la ml ny,1,Nopal Adrian,Negatif
2025-03-16 07:41:37,B aja,3,Jual Akun,Netral
2025-03-16 07:39:24,gua saranin kalian jangan main game ini karna gim ini ngga adil menang cuma 1kali kalahnya 5678 kali ngga adil bgt montoon hapus aja gim ini,1,seli O,Negatif
2025-03-16 07:37:08,game tidak berguna banyak anak tolol yg bermain dan saya tiap hari di troolll game tolol,1,Mario Sandy,Negatif
2025-03-16 07:36:44,"tidak bagus sama sekali, kebanyakan pemain darksystem",1,Dwi Payana krisna,Negatif
2025-03-16 07:36:34,"Game ampas, pembagian solo player yang tidak merata, banyak player bocah, jokian, player troll, nurunin rank, pembagian musuh yang tidak setara, pelit event dan hadiah skin, banyakin frakment tadi nga ada hasil mya untuk di tukarkan, minim player yang ber etika, kebanyakan bocah egois, pemilihan draf pick hiro yang suka-suka, saat report player tidak pernah di beri sangksi berat, game tidak adil sama sekali dengan player-player nya",1,Wah You,Negatif
2025-03-16 07:35:33,Gamenya bagus tapi aku kasih bintang 1 karena gamenya selalu memberikan musuh yang rank nya lebih tinggi dan tolong jika ada player yang dapat coklat mohon di berikan pengurangan kredit skor dan tolong nerf hero yang op karena walaupun yang main public² biasa tetap op heronya,1,Exfan Satrio,Negatif
2025-03-16 07:34:42,banyak yang nyampahi eek,1,Ashraf Aflahul,Negatif
2025-03-16 07:34:28,tolong hilanggin dark sistem,2,Dev Ganzz,Negatif
2025-03-16 07:30:46,Montoon pilih kasih,3,Alfian Putra,Netral
2025-03-16 07:30:07,game penuh drak sistem,1,Xnyzay Y,Negatif
2025-03-16 07:29:08,"Moonton tolong kalo di dalam game itu jaringan nya stabil dong. Tiap main selalu merah jaringan, udah lagi disaat war jaringan selalu ngeleg, tolong jaringan nya di STABILKAN",1,Herman Gea,Negatif
2025-03-16 07:28:19,benerin servermu min (bisa kasih gambar aku kasih gambar nya),1,Shola Huddin,Negatif
2025-03-16 07:27:46,skin epic YSS bikin ngelaq.. perbaikin dlu min,1,Erik Nalole,Negatif
2025-03-16 07:27:44,Gara-gara ini gua jadi gk bisa main roblox,1,Faddil Dustira,Negatif
2025-03-16 07:24:29,"dikroyokin terus, mati suri",1,najwa aura syifa wawa,Negatif
2025-03-16 07:24:18,monton baik,1,Syifa Syafa,Negatif
2025-03-16 07:20:30,banyak drak sistem nya di kurangin,1,Amang Tampan,Negatif
2025-03-16 07:19:43,game isinya dark sistem gue maen lostrekk terus padahal gua yang gendong,1,Aji Sunanta,Negatif
2025-03-16 07:17:41,Game g jelas scam semua isiny,1,Dodon3 dodon,Negatif
2025-03-16 07:17:27,akir ssn bnyk los kasih ws lah monton sampai bntng 15,1,Ibrahim Fadillah,Negatif
2025-03-16 07:17:01,"Gimaba inij udah maen 3thn du ml kok baru kaya ginii STACK LOGO udahh dari padi sampai serkarang . Perbaikio laahh servenrnyaa sama iyaa cuma punya gw , temen² gw pada aman semuaaa .?????? PERBAIKII SEKARANGGGG",3,damar prakoso,Netral
2025-03-16 07:10:16,Game t4i,1,m.risky fauzan fauzan,Negatif
2025-03-16 07:09:23,"Sistem nya tolong di tingkat kan dong,gw udh cape ketemu musuh chit damage di line of down,bukan itu aja,bug jaringan juga di kurangin lah",2,Sendi Alim,Negatif
2025-03-16 07:09:16,"Perlu perbaikan, leg,bug",2,Ri Anto,Negatif
2025-03-16 07:09:12,game tolol,1,Siska Yuliawati,Negatif
2025-03-16 07:07:45,Game gak jelas giliran maen singalnya bagus giliran login ulang lama banget padahal sinyal nya bagus,1,Aufar rizal Rizal,Negatif
2025-03-16 07:07:05,Kasi tim yang bener,1,RIFKI Ammae,Negatif
2025-03-16 07:06:57,negatifnya koneksi internetnya yang buruk padahal saya dah pasang wifi baru loh malah mlnya gak bisa gerak positifnya skin²nya yang akan datang itu memuaskan dan cerita para hero² baru itu sangat lah mengasyikkan😁👍,3,Raeka,Netral
2025-03-16 07:06:37,Moonton ytm masa sinyal 96 Mbps masih ngeleg gmn nih,1,New Lois,Negatif
2025-03-16 07:06:06,banyak dark sistem,2,Nuryadi Nuryadi,Negatif
2025-03-16 07:04:27,kasih w lawan boot,1,Aris Aris,Negatif
2025-03-16 07:04:10,"Game gajelas, sampah, hapus aja game ini selamanya",1,Bayu Saputra,Negatif
2025-03-16 07:00:35,"WOI DEVELOPER SISTEM MATCHING BUAT SOLO BENERIN, SKIN MULU DI UPDATE, GENGSI SAMA HOK KAN LU MAU NIRU HAHA, GAME OLD DOANG SISTEM BUSUK",1,Bayu Bawono,Negatif
2025-03-16 06:59:40,gem rusak banyak fider hapus aja dari play store,1,Iki Dani,Negatif
2025-03-16 06:56:00,monton tolong perbaiki aku dong akun aku gk bisa masuk tolong montoon di fix ya,1,Nopia Epita,Negatif
2025-03-16 06:54:40,"game yang sangat tidak adil, dapat musuh jago sementara tim sendiri tidak bisa main dengan baik.",1,Alya Muhbita,Negatif
2025-03-16 06:54:12,game penuh dengan drak sistem apalah montoonnnn di kasi win 5 kali losrek nya 20 kali game apa ini nggak jelas,1,Adit Tia,Negatif
2025-03-16 06:53:10,game gk jls orang kill banyak dikasih coklat mending ke Hok,1,Lidya Indrawati,Negatif
2025-03-16 06:51:42,"jaringannya naik turun, tolong di perbaiki",1,Bagas Radithiya Maulidin,Negatif
2025-03-16 06:49:14,GAME DARKKK SYSTEMMMM,1,Danta Javier,Negatif
2025-03-16 06:41:28,Saya kasih 3 karna sinyal bagus tpi sulit bergerak mohon di perbaikki,3,Arya Gunawan,Netral
2025-03-16 06:39:45,Gak bise kasi menang kah monton,1,Ahmadnazril Ilham123,Negatif
2025-03-16 06:39:42,ml dongo masa gw savage kill banyak dapet silver,1,Lexcyy Lexcyy,Negatif
2025-03-16 06:37:45,Ini geme gak kayak ff udh di download lama banget geme anj gada senjatanya gada skinnya senjatanya geme apa ini tolong di perbaiki sekali lagi. miripkan kayak ff kukira ff dahh mending kalian download geme Frefire,1,RIDWAN RIDWAN,Negatif
2025-03-16 06:36:00,Game nya aneh,1,Raffi Lutfir,Negatif
2025-03-16 06:29:17,Game gak jelas tim gak benar rngk ku gak naik hono 300 pertandingan NAME[XR•7],1,TENG BENDEKOTS,Negatif
2025-03-16 06:28:26,karena gua di kasi lose strek mulu,1,Skyline.Skyboy Skyboy,Negatif
2025-03-16 06:27:47,gamenya jelek keluar² sendiri pokoknya jelek hp aku aj bagus dibikin keluar² sendiri,2,Citra Olifia,Negatif
2025-03-16 06:27:03,kaseh bitang 1 giliran paket game susah masuk main tolong mudahkan untuk paket game cok,1,Santi Anjay anjay,Negatif
2025-03-16 06:26:15,benerin sistem matching blok kek gak kerja aja selama 8 tahun lebih,1,Knzki•Ai,Negatif
2025-03-16 06:26:12,sorry moonton aku kasih 2 krna setiap sinyal bagus knp selalu lag hah dan waktu beli hero kan lag jadinya uang nya hilang pdahal dah beli tapi tetep gak ada tolong kerja samanya😡😡😡😡😡😡,2,Ari Murdiati,Negatif
2025-03-16 06:24:19,"gajelas katanya di kasi tim seimbang tapi apaan anjir ke gw ngasi nya dark sistem mulu kocak lu min mending maen epep gua,lain kali ngotak aja masa gw ex honor lawan nya ex imo kocak kocak game rusak😹",1,Ninggum Bi,Negatif
2025-03-16 06:23:49,game bikin stresss,1,M ILYAS LUTVIANA,Negatif
2025-03-16 06:23:30,"Sistem sering eror,,jalan sendiri ke bes lawan,,,rusuh monton,dah bisa la itu di pensiunkan",1,Andi Gmc,Negatif
2025-03-16 06:23:23,Terlalu jelek,1,Zhaky Ibrahim,Negatif
2025-03-16 06:22:22,"Apalah masa sinyal ping merah terus, padahal data masih banyak.udah gitu timnya pada ga bisa main sedangkan musuh jago2 bgt.mana pas mau naik rank dikalahin terus,sampe main 7x tetep kalah mau Cl lah,rank lah, brawl kah. Sama aja,mana draft picknya aneh, musuh lawannya mytich keatas, timnya mytich kebawah.minimal di seimbangin ranknya, mana pada serakah. Yang main juga kebanyakan bocil, beban pula. Tolong lah DISEIMBANGIN dulu atuh, Masih ada juga pake cheat,( ini pengalaman main aku )",2,Alfina Fauziya,Negatif
2025-03-16 06:21:38,"gjls, makin hari makin rusak suka frezz ni game",1,wikaza,Negatif
2025-03-16 06:20:54,mohon maaf pertama saya dapat tim yang gk bisa main terus kalau kasih tim yang bener dong udah cape cape malah kalah,3,Is Kandar,Netral
2025-03-16 06:19:58,"Waduh bug saat draft pick rank, tiba² ngerelog, ini sangat menggangu sekali",1,A Ang,Negatif
2025-03-16 06:18:27,Muntun baik hati 🥰,1,PanzZ DongoO,Negatif
2025-03-16 06:17:58,"gw dh gdpt tim dungu"" lagi tpi knpa klo pas lagi main mau end tiba"" lag"" sendiri terus keluar dari apk sendiri, nanti klo login ulang gabisa kesalahan server gimanasih muntun. klo server nya dh ga lag"" gw kasih bintang 3",1,Nasywa Nada,Negatif
2025-03-16 06:17:20,"Game dungu,servernya rusak Mulu taiiii,sinyal ijo tapi pergerakan skill/karakternya lemot bet.",1,Carmelo Browning,Negatif
2025-03-16 06:15:32,"dapet tim ga jelas terus, dark system berhari hari",1,Azka Atharisva,Negatif
2025-03-16 06:15:23,"game gajelas isinya bocil semua, gw maen game ini stres doang yang ada, sebaiknya kalian jngan download game gajelas ini makin hari makin rusak",1,Anjay Mabar,Negatif
